test	num_na	corr_pearson	corr_spearman	sim
ROSACE_effects	0	0.5875726718482064	0.5625484372911719	sim1
SLR_effects	0	0.5780345872226893	0.5532090431785172	sim1
ENRICH2_effects	0	0.5798644334668769	0.554037802125373	sim1
DIMSUM_effects	7	0.4643492823071777	0.44086201655285767	sim1
EDGER_effects	0	0.5518215641986314	0.5253148398913755	sim1
LIMMA_effects	0	0.5776832847254538	0.5526209589665239	sim1
ROSACE_effects	0	0.5749408991214302	0.5372518181342174	sim10
SLR_effects	0	0.5607422385426856	0.5244605656066522	sim10
ENRICH2_effects	0	0.5636458013482712	0.5285168297081584	sim10
DIMSUM_effects	8	0.4738273271083438	0.4436910932335173	sim10
EDGER_effects	0	0.5527019054846466	0.5140956043951396	sim10
LIMMA_effects	0	0.5599155863624546	0.5239166095277814	sim10
ROSACE_effects	0	0.5737035674924238	0.540178924175066	sim2
SLR_effects	0	0.5657678935493167	0.5297755916397314	sim2
ENRICH2_effects	0	0.5654943889712747	0.5285235576320928	sim2
DIMSUM_effects	11	0.4848641557978232	0.4595981927665237	sim2
EDGER_effects	0	0.5536830400177231	0.5173114008488664	sim2
LIMMA_effects	0	0.5651233998894601	0.5291333081042381	sim2
ROSACE_effects	0	0.5816528300131956	0.5512394445789921	sim3
SLR_effects	0	0.5716289352677976	0.5401435979055592	sim3
ENRICH2_effects	0	0.5772056639905284	0.5443156154272352	sim3
DIMSUM_effects	7	0.4900935686807677	0.4721093830900904	sim3
EDGER_effects	0	0.5581299676238655	0.5260454946213808	sim3
LIMMA_effects	0	0.5706733447722991	0.5395587490483298	sim3
ROSACE_effects	0	0.5707024852939753	0.5390405379229962	sim4
SLR_effects	0	0.562055806001343	0.5287150562055166	sim4
ENRICH2_effects	0	0.5673992600588428	0.5328796665069205	sim4
DIMSUM_effects	14	0.45976712158476424	0.4294040393171076	sim4
EDGER_effects	0	0.5466311297014165	0.5101142209834495	sim4
LIMMA_effects	0	0.5619552571329638	0.5287354635439185	sim4
ROSACE_effects	0	0.5588323963099501	0.5312129986071129	sim5
SLR_effects	0	0.5491215878139005	0.5203293201814324	sim5
ENRICH2_effects	0	0.554416692954658	0.5238191982859121	sim5
DIMSUM_effects	7	0.49365214602093593	0.4685552070680872	sim5
EDGER_effects	0	0.5496866769921117	0.5176753202401901	sim5
LIMMA_effects	0	0.5491606773468084	0.5202762886725502	sim5
ROSACE_effects	0	0.580448577136316	0.5469601971568359	sim6
SLR_effects	0	0.5699262228882259	0.5357017088582356	sim6
ENRICH2_effects	0	0.5713068795336631	0.5377539372185722	sim6
DIMSUM_effects	17	0.4712406218053963	0.4402853120195771	sim6
EDGER_effects	0	0.5487658950601494	0.5149581261611064	sim6
LIMMA_effects	0	0.5697530229265102	0.535563664518698	sim6
ROSACE_effects	0	0.5843708588516268	0.5548804841299874	sim7
SLR_effects	0	0.5745821204786306	0.5461309004662882	sim7
ENRICH2_effects	0	0.5765536104202814	0.5481434130536358	sim7
DIMSUM_effects	9	0.49469624304428167	0.47609312420807703	sim7
EDGER_effects	0	0.5610033905499672	0.5355907122870279	sim7
LIMMA_effects	0	0.5744783234586923	0.5460493757577035	sim7
ROSACE_effects	0	0.5690797213831288	0.5452734320676734	sim8
SLR_effects	0	0.5573725521050295	0.531134919019025	sim8
ENRICH2_effects	0	0.5640224696000823	0.5353157619224405	sim8
DIMSUM_effects	12	0.475326571201812	0.4455895462832695	sim8
EDGER_effects	0	0.554349039397208	0.5253960312296535	sim8
LIMMA_effects	0	0.5571065414347336	0.5310793666631928	sim8
ROSACE_effects	0	0.5739922708036369	0.5447867068724169	sim9
SLR_effects	0	0.5663701393730604	0.5363776350868906	sim9
ENRICH2_effects	0	0.5709942382011968	0.5386004205044694	sim9
DIMSUM_effects	17	0.4782625630348035	0.44931038291146463	sim9
EDGER_effects	0	0.5527695200013693	0.5163694943101678	sim9
LIMMA_effects	0	0.5665388783941271	0.5365867610968074	sim9
