test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim
ROSACE_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1
SLR_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1
ENRICH2_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0	sim1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1
ROSACE_tests	0.1055251368840219	0.12344449975111996	0.0077982412477186	0.7632321221171395	0	0.06881405563689605	0.4608695652173913	0.005	sim1
SLR_tests	6.63680106188817e-4	0.22830595652895305	8.296001327360213e-4	0.7702007632321222	0	0.5555555555555556	0.00289855072463768	0.005	sim1
ENRICH2_tests	0.0467894474863116	0.18218018914883027	0.05541728886676621	0.715613074498092	0	0.5422077922077922	0.20434782608695656	0.005	sim1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0.005	sim1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.005	sim1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.005	sim1
ROSACE_tests	0.1211216193794591	0.10784801725568276	0.01393728222996515	0.7570930811348929	0	0.1031941031941032	0.5289855072463768	0.01	sim1
SLR_tests	9.955201592832257e-4	0.22797411647585863	0.00165920026547204	0.7693711630993861	0	0.625	0.00434782608695652	0.01	sim1
ENRICH2_tests	0.05043968807035009	0.17852994856479176	0.06222000995520159	0.7088103534096566	0	0.5522827687776142	0.22028985507246376	0.01	sim1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0.01	sim1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.01	sim1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.01	sim1
ROSACE_tests	0.16094242575078813	0.06802721088435375	0.04994192799070848	0.7210884353741497	0	0.23682140047206923	0.7028985507246377	0.05	sim1
SLR_tests	0.00680272108843537	0.22216691554670648	0.00680272108843537	0.7642276422764228	0	0.5	0.02971014492753623	0.05	sim1
ENRICH2_tests	0.06587025053924009	0.16309938609590177	0.08412145345943256	0.6869089099054256	0	0.5608407079646018	0.2876811594202899	0.05	sim1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0.05	sim1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.05	sim1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.05	sim1
ROSACE_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10
SLR_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10
ENRICH2_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10
DIMSUM_tests	0	0.257507881201261	0	0.7408329185332669	0.00165920026547204	NA	0	0	sim10
EDGER_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10
LIMMA_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10
ROSACE_tests	0.10502737680438028	0.15380786460925833	0.01393728222996515	0.7272274763563962	0	0.11715481171548116	0.4057692307692308	0.005	sim10
SLR_tests	0	0.2588352414136386	4.977600796416127e-4	0.7406669985067198	0	1	0	0.005	sim10
ENRICH2_tests	0.04994192799070848	0.20889331342293016	0.05823792931806869	0.6829268292682927	0	0.5383435582822086	0.19294871794871796	0.005	sim10
DIMSUM_tests	0	0.257507881201261	0	0.7408329185332669	0.00165920026547204	NA	0	0.005	sim10
EDGER_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.005	sim10
LIMMA_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.005	sim10
ROSACE_tests	0.12278081964493116	0.1360544217687075	0.02057408329185332	0.720590675294508	0	0.1435185185185185	0.4743589743589743	0.01	sim10
SLR_tests	6.63680106188817e-4	0.2581715613074498	0.00116144018583042	0.7400033184005309	0	0.6363636363636364	0.00256410256410256	0.01	sim10
ENRICH2_tests	0.05508544881367181	0.2037497925999668	0.06321553011448482	0.6779492284718766	0	0.5343618513323982	0.21282051282051284	0.01	sim10
DIMSUM_tests	0	0.257507881201261	0	0.7408329185332669	0.00165920026547204	NA	0	0.01	sim10
EDGER_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.01	sim10
LIMMA_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.01	sim10
ROSACE_tests	0.17487970798075328	0.08395553343288535	0.062551850008296	0.6786129085780653	0	0.2634521313766597	0.6756410256410257	0.05	sim10
SLR_tests	0.00315248050439688	0.25568276090924175	0.00298656047784967	0.7381781981085117	0	0.4864864864864865	0.01217948717948718	0.05	sim10
ENRICH2_tests	0.070681931309109	0.18815331010452965	0.09142193462750954	0.6497428239588519	0	0.563971340839304	0.27307692307692305	0.05	sim10
DIMSUM_tests	0	0.257507881201261	0	0.7408329185332669	0.00165920026547204	NA	0	0.05	sim10
EDGER_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.05	sim10
LIMMA_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.05	sim10
ROSACE_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2
SLR_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2
ENRICH2_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2
DIMSUM_tests	0	0.2643106022896964	0	0.7345279575244732	0.00116144018583042	NA	0	0	sim2
EDGER_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2
LIMMA_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2
ROSACE_tests	0.11033681765389082	0.15513522482163597	0.01078480172556827	0.7237431557989049	0	0.08904109589041097	0.415625	0.005	sim2
SLR_tests	3.318400530944085e-4	0.2651402024224324	0.00116144018583042	0.7333665173386428	0	0.7777777777777778	0.00125	0.005	sim2
ENRICH2_tests	0.05408992865438859	0.21138211382113825	0.05707648913223826	0.6774514683922349	0	0.5134328358208955	0.20375	0.005	sim2
DIMSUM_tests	0	0.2643106022896964	0	0.7345279575244732	0.00116144018583042	NA	0	0.005	sim2
EDGER_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0.005	sim2
LIMMA_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0.005	sim2
ROSACE_tests	0.1322382611581218	0.133233781317405	0.01609424257507881	0.7184337149493943	0	0.10850111856823264	0.498125	0.01	sim2
SLR_tests	6.63680106188817e-4	0.26480836236933797	0.00132736021237763	0.7332005973120955	0	0.6666666666666667	0.0025	0.01	sim2
ENRICH2_tests	0.05906752945080471	0.2064045130247221	0.06371329019412643	0.6708146673303468	0	0.5189189189189188	0.2225	0.01	sim2
DIMSUM_tests	0	0.2643106022896964	0	0.7345279575244732	0.00116144018583042	NA	0	0.01	sim2
